game_pk,season,official_date,game_number,double_header,day_night,games_in_series,series_game_number,series_description,away_score,away_team_id,away_team_name,away_wins,away_losses,home_score,home_team_id,home_team_name,home_wins,home_losses,venue_id,venue_name
415277,2015,2015-08-07,1,N,night,3,1,Regular Season,4,110,Baltimore Orioles,55,53,8,108,Los Angeles Angels,58,50,1,Angel Stadium of Anaheim
415282,2015,2015-08-07,1,N,night,4,2,Regular Season,1,117,Houston Astros,61,50,3,133,Oakland Athletics,49,62,10,O.co Coliseum
415290,2015,2015-08-07,1,N,night,3,1,Regular Season,3,140,Texas Rangers,54,54,4,136,Seattle Mariners,51,59,680,Safeco Field
415287,2015,2015-08-07,1,N,night,3,1,Regular Season,4,143,Philadelphia Phillies,43,67,3,135,San Diego Padres,52,58,2680,Petco Park
415306,2015,2015-08-08,1,N,day,3,2,Regular Season,6,141,Toronto Blue Jays,60,52,0,147,New York Yankees,61,48,3313,Yankee Stadium
415297,2015,2015-08-08,1,N,day,4,3,Regular Season,1,117,Houston Astros,61,51,2,133,Oakland Athletics,50,62,10,O.co Coliseum
415298,2015,2015-08-08,1,N,day,3,2,Regular Season,5,119,Los Angeles Dodgers,62,48,6,134,Pittsburgh Pirates,64,44,31,PNC Park
415303,2015,2015-08-08,1,N,day,4,3,Regular Season,6,137,San Francisco Giants,59,51,8,112,Chicago Cubs,61,48,17,Wrigley Field
415305,2015,2015-08-08,1,N,day,3,2,Regular Season,11,140,Texas Rangers,55,54,3,136,Seattle Mariners,51,60,680,Safeco Field
415301,2015,2015-08-08,1,N,night,3,2,Regular Season,4,121,New York Mets,59,51,5,139,Tampa Bay Rays,55,56,12,Tropicana Field
415296,2015,2015-08-08,1,N,night,3,2,Regular Season,1,115,Colorado Rockies,46,62,6,120,Washington Nationals,57,52,3309,Nationals Park
415293,2015,2015-08-08,1,N,night,3,2,Regular Season,6,111,Boston Red Sox,49,62,7,116,Detroit Tigers,54,56,2394,Comerica Park
415300,2015,2015-08-08,1,N,night,3,2,Regular Season,4,142,Minnesota Twins,55,55,17,114,Cleveland Indians,50,59,5,Progressive Field
415294,2015,2015-08-08,1,N,night,3,2,Regular Season,6,145,Chicago White Sox,51,57,7,118,Kansas City Royals,65,44,7,Kauffman Stadium
415299,2015,2015-08-08,1,N,night,4,3,Regular Season,2,146,Miami Marlins,43,68,7,144,Atlanta Braves,51,60,16,Turner Field
415304,2015,2015-08-08,1,N,night,3,2,Regular Season,3,138,St. Louis Cardinals,71,39,0,158,Milwaukee Brewers,47,65,32,Miller Park
415295,2015,2015-08-08,1,N,night,3,2,Regular Season,4,113,Cincinnati Reds,49,59,1,109,Arizona Diamondbacks,53,56,15,Chase Field
415302,2015,2015-08-08,1,N,night,3,2,Regular Season,4,143,Philadelphia Phillies,44,67,2,135,San Diego Padres,52,59,2680,Petco Park
415292,2015,2015-08-08,1,N,night,3,2,Regular Season,5,110,Baltimore Orioles,56,53,0,108,Los Angeles Angels,58,51,1,Angel Stadium of Anaheim
415321,2015,2015-08-09,1,N,day,3,3,Regular Season,2,141,Toronto Blue Jays,61,52,0,147,New York Yankees,61,49,3313,Yankee Stadium
415308,2015,2015-08-09,1,N,day,3,3,Regular Season,7,111,Boston Red Sox,50,62,2,116,Detroit Tigers,54,57,2394,Comerica Park
415316,2015,2015-08-09,1,N,day,3,3,Regular Season,3,121,New York Mets,59,52,4,139,Tampa Bay Rays,56,56,12,Tropicana Field
415315,2015,2015-08-09,1,N,day,3,3,Regular Season,1,142,Minnesota Twins,55,56,8,114,Cleveland Indians,51,59,5,Progressive Field
415311,2015,2015-08-09,1,N,day,3,3,Regular Season,6,115,Colorado Rockies,47,62,4,120,Washington Nationals,57,53,3309,Nationals Park
415309,2015,2015-08-09,1,N,day,3,3,Regular Season,4,145,Chicago White Sox,51,58,5,118,Kansas City Royals,66,44,7,Kauffman Stadium
415319,2015,2015-08-09,1,N,day,3,3,Regular Season,4,138,St. Louis Cardinals,71,40,5,158,Milwaukee Brewers,48,65,32,Miller Park
415318,2015,2015-08-09,1,N,day,4,4,Regular Season,0,137,San Francisco Giants,59,52,2,112,Chicago Cubs,62,48,17,Wrigley Field
415307,2015,2015-08-09,1,N,day,3,3,Regular Season,4,110,Baltimore Orioles,56,54,5,108,Los Angeles Angels,59,51,1,Angel Stadium of Anaheim
415312,2015,2015-08-09,1,N,day,4,4,Regular Season,4,117,Houston Astros,61,52,5,133,Oakland Athletics,51,62,10,O.co Coliseum
415310,2015,2015-08-09,1,N,day,3,3,Regular Season,3,113,Cincinnati Reds,49,60,4,109,Arizona Diamondbacks,54,56,15,Chase Field
415320,2015,2015-08-09,1,N,day,3,3,Regular Season,2,140,Texas Rangers,55,55,4,136,Seattle Mariners,52,60,680,Safeco Field
415317,2015,2015-08-09,1,N,day,3,3,Regular Season,5,143,Philadelphia Phillies,45,67,3,135,San Diego Padres,52,60,2680,Petco Park
415314,2015,2015-08-09,1,N,night,4,4,Regular Season,4,146,Miami Marlins,44,68,1,144,Atlanta Braves,51,61,16,Turner Field
415313,2015,2015-08-09,1,N,night,3,3,Regular Season,6,119,Los Angeles Dodgers,62,49,13,134,Pittsburgh Pirates,65,44,31,PNC Park
415325,2015,2015-08-10,1,N,night,4,1,Regular Season,2,115,Colorado Rockies,47,63,4,121,New York Mets,60,52,3289,Citi Field
415326,2015,2015-08-10,1,N,night,3,1,Regular Season,0,116,Detroit Tigers,54,58,4,118,Kansas City Royals,67,44,7,Kauffman Stadium
415322,2015,2015-08-10,1,N,night,3,1,Regular Season,2,108,Los Angeles Angels,59,52,8,145,Chicago White Sox,52,58,4,U.S. Cellular Field
415327,2015,2015-08-10,1,N,night,3,1,Regular Season,3,143,Philadelphia Phillies,45,68,13,109,Arizona Diamondbacks,55,56,15,Chase Field
415328,2015,2015-08-10,1,N,night,3,1,Regular Season,8,120,Washington Nationals,58,53,3,119,Los Angeles Dodgers,62,50,22,Dodger Stadium
415324,2015,2015-08-10,1,N,night,3,1,Regular Season,1,113,Cincinnati Reds,49,61,2,135,San Diego Padres,53,60,2680,Petco Park
415323,2015,2015-08-10,1,N,night,3,1,Regular Season,3,110,Baltimore Orioles,57,54,2,136,Seattle Mariners,52,61,680,Safeco Field
415339,2015,2015-08-11,1,N,night,3,1,Regular Season,2,133,Oakland Athletics,51,63,4,141,Toronto Blue Jays,62,52,14,Rogers Centre
415334,2015,2015-08-11,1,N,night,4,2,Regular Season,0,115,Colorado Rockies,47,64,4,121,New York Mets,61,52,3289,Citi Field
415330,2015,2015-08-11,1,N,night,2,1,Regular Season,0,144,Atlanta Braves,51,62,2,139,Tampa Bay Rays,57,56,12,Tropicana Field
415332,2015,2015-08-11,1,N,night,2,1,Regular Season,4,111,Boston Red Sox,50,63,5,146,Miami Marlins,45,68,4169,Marlins Park
415338,2015,2015-08-11,1,N,night,3,1,Regular Season,4,147,New York Yankees,61,50,5,114,Cleveland Indians,52,59,5,Progressive Field
415337,2015,2015-08-11,1,N,night,3,1,Regular Season,3,158,Milwaukee Brewers,48,66,6,112,Chicago Cubs,63,48,17,Wrigley Field
415335,2015,2015-08-11,1,N,night,3,2,Regular Season,1,116,Detroit Tigers,54,59,6,118,Kansas City Royals,68,44,7,Kauffman Stadium
415342,2015,2015-08-11,1,N,night,3,1,Regular Season,2,140,Texas Rangers,55,56,3,142,Minnesota Twins,56,56,3312,Target Field
415329,2015,2015-08-11,1,N,night,3,2,Regular Season,0,108,Los Angeles Angels,59,53,3,145,Chicago White Sox,53,58,4,U.S. Cellular Field
415341,2015,2015-08-11,1,N,night,3,1,Regular Season,3,134,Pittsburgh Pirates,65,45,4,138,St. Louis Cardinals,72,40,2889,Busch Stadium
415340,2015,2015-08-11,1,N,night,3,2,Regular Season,1,143,Philadelphia Phillies,45,69,13,109,Arizona Diamondbacks,56,56,15,Chase Field
415343,2015,2015-08-11,1,N,night,3,2,Regular Season,0,120,Washington Nationals,58,54,5,119,Los Angeles Dodgers,63,50,22,Dodger Stadium
415333,2015,2015-08-11,1,N,night,3,2,Regular Season,6,113,Cincinnati Reds,49,62,11,135,San Diego Padres,54,60,2680,Petco Park
415331,2015,2015-08-11,1,N,night,3,2,Regular Season,5,110,Baltimore Orioles,57,55,6,136,Seattle Mariners,53,61,680,Safeco Field
415336,2015,2015-08-11,1,N,night,2,1,Regular Season,1,117,Houston Astros,61,53,3,137,San Francisco Giants,60,52,2395,AT&T Park
415348,2015,2015-08-12,1,N,day,3,3,Regular Season,7,113,Cincinnati Reds,50,62,3,135,San Diego Padres,54,61,2680,Petco Park
415346,2015,2015-08-12,1,N,day,3,3,Regular Season,0,110,Baltimore Orioles,57,56,3,136,Seattle Mariners,54,61,680,Safeco Field
415355,2015,2015-08-12,1,N,day,3,3,Regular Season,7,143,Philadelphia Phillies,46,69,6,109,Arizona Diamondbacks,56,57,15,Chase Field
415351,2015,2015-08-12,1,N,day,2,2,Regular Season,2,117,Houston Astros,62,53,0,137,San Francisco Giants,60,53,2395,AT&T Park
415347,2015,2015-08-12,1,N,day,2,2,Regular Season,6,111,Boston Red Sox,50,64,14,146,Miami Marlins,46,68,4169,Marlins Park
415354,2015,2015-08-12,1,N,night,3,2,Regular Season,3,133,Oakland Athletics,51,64,10,141,Toronto Blue Jays,63,52,14,Rogers Centre
415349,2015,2015-08-12,1,N,night,4,3,Regular Season,0,115,Colorado Rockies,47,65,3,121,New York Mets,62,52,3289,Citi Field
415345,2015,2015-08-12,1,N,night,2,2,Regular Season,6,144,Atlanta Braves,51,63,9,139,Tampa Bay Rays,58,56,12,Tropicana Field
415353,2015,2015-08-12,1,N,night,3,2,Regular Season,1,147,New York Yankees,61,51,2,114,Cleveland Indians,53,59,5,Progressive Field
415352,2015,2015-08-12,1,N,night,3,2,Regular Season,2,158,Milwaukee Brewers,48,67,3,112,Chicago Cubs,64,48,17,Wrigley Field
415350,2015,2015-08-12,1,N,night,3,3,Regular Season,7,116,Detroit Tigers,55,59,4,118,Kansas City Royals,68,45,7,Kauffman Stadium
415357,2015,2015-08-12,1,N,night,3,2,Regular Season,1,140,Texas Rangers,55,57,11,142,Minnesota Twins,57,56,3312,Target Field
415344,2015,2015-08-12,1,N,night,3,3,Regular Season,2,108,Los Angeles Angels,59,54,3,145,Chicago White Sox,54,58,4,U.S. Cellular Field
415356,2015,2015-08-12,1,N,night,3,2,Regular Season,2,134,Pittsburgh Pirates,65,46,4,138,St. Louis Cardinals,73,40,2889,Busch Stadium
415358,2015,2015-08-12,1,N,night,3,3,Regular Season,0,120,Washington Nationals,58,55,3,119,Los Angeles Dodgers,64,50,22,Dodger Stadium
415361,2015,2015-08-13,1,N,day,4,4,Regular Season,3,115,Colorado Rockies,47,66,12,121,New York Mets,63,52,3289,Citi Field
415364,2015,2015-08-13,1,N,day,3,3,Regular Season,2,133,Oakland Athletics,51,65,4,141,Toronto Blue Jays,64,52,14,Rogers Centre
415366,2015,2015-08-13,1,N,day,3,3,Regular Season,6,140,Texas Rangers,56,57,5,142,Minnesota Twins,57,57,3312,Target Field
415362,2015,2015-08-13,1,N,day,3,3,Regular Season,2,158,Milwaukee Brewers,48,68,9,112,Chicago Cubs,65,48,17,Wrigley Field
415363,2015,2015-08-13,1,N,night,3,3,Regular Season,8,147,New York Yankees,62,51,6,114,Cleveland Indians,53,60,5,Progressive Field
415365,2015,2015-08-13,1,N,night,3,3,Regular Season,10,134,Pittsburgh Pirates,66,46,5,138,St. Louis Cardinals,73,41,2889,Busch Stadium
415359,2015,2015-08-13,1,N,night,4,1,Regular Season,7,108,Los Angeles Angels,60,54,6,118,Kansas City Royals,68,46,7,Kauffman Stadium
415360,2015,2015-08-13,1,N,night,4,1,Regular Season,10,113,Cincinnati Reds,51,62,3,119,Los Angeles Dodgers,64,51,22,Dodger Stadium
415367,2015,2015-08-13,1,N,night,4,1,Regular Season,1,120,Washington Nationals,58,56,3,137,San Francisco Giants,61,53,2395,AT&T Park
415370,2015,2015-08-14,1,N,day,3,1,Regular Season,6,112,Chicago Cubs,66,48,5,145,Chicago White Sox,54,59,4,U.S. Cellular Field
415376,2015,2015-08-14,1,N,night,4,1,Regular Season,6,133,Oakland Athletics,51,66,8,110,Baltimore Orioles,58,56,2,Oriole Park at Camden Yards
415375,2015,2015-08-14,1,N,night,3,1,Regular Season,4,147,New York Yankees,63,51,3,141,Toronto Blue Jays,64,53,14,Rogers Centre
415378,2015,2015-08-14,1,N,night,3,1,Regular Season,3,134,Pittsburgh Pirates,67,46,2,121,New York Mets,63,53,3289,Citi Field
415380,2015,2015-08-14,1,N,night,3,1,Regular Season,1,136,Seattle Mariners,54,62,15,111,Boston Red Sox,51,64,3,Fenway Park
415369,2015,2015-08-14,1,N,night,3,1,Regular Season,2,109,Arizona Diamondbacks,56,58,3,144,Atlanta Braves,52,63,16,Turner Field
415381,2015,2015-08-14,1,N,night,3,1,Regular Season,3,139,Tampa Bay Rays,58,57,5,140,Texas Rangers,57,57,13,Globe Life Park in Arlington
415373,2015,2015-08-14,1,N,night,3,1,Regular Season,1,116,Detroit Tigers,55,60,5,117,Houston Astros,63,53,2392,Minute Maid Park
415368,2015,2015-08-14,1,N,night,4,2,Regular Season,1,108,Los Angeles Angels,60,55,4,118,Kansas City Royals,69,46,7,Kauffman Stadium
415372,2015,2015-08-14,1,N,night,3,1,Regular Season,6,114,Cleveland Indians,54,60,1,142,Minnesota Twins,57,58,3312,Target Field
415377,2015,2015-08-14,1,N,night,3,1,Regular Season,1,143,Philadelphia Phillies,46,70,3,158,Milwaukee Brewers,49,68,32,Miller Park
415374,2015,2015-08-14,1,N,night,3,1,Regular Season,1,146,Miami Marlins,46,69,3,138,St. Louis Cardinals,74,41,2889,Busch Stadium
415379,2015,2015-08-14,1,N,night,3,1,Regular Season,9,135,San Diego Padres,55,61,5,115,Colorado Rockies,47,67,19,Coors Field
415371,2015,2015-08-14,1,N,night,4,2,Regular Season,3,113,Cincinnati Reds,51,63,5,119,Los Angeles Dodgers,65,51,22,Dodger Stadium
415382,2015,2015-08-14,1,N,night,4,2,Regular Season,5,120,Washington Nationals,58,57,8,137,San Francisco Giants,62,53,2395,AT&T Park
415390,2015,2015-08-15,1,N,day,3,2,Regular Season,4,147,New York Yankees,64,51,1,141,Toronto Blue Jays,64,54,14,Rogers Centre
415395,2015,2015-08-15,1,N,day,3,2,Regular Season,10,136,Seattle Mariners,54,63,22,111,Boston Red Sox,52,64,3,Fenway Park
415391,2015,2015-08-15,1,N,night,4,2,Regular Season,3,133,Oakland Athletics,51,67,4,110,Baltimore Orioles,59,56,2,Oriole Park at Camden Yards
415388,2015,2015-08-15,1,N,night,3,2,Regular Season,4,116,Detroit Tigers,56,60,2,117,Houston Astros,63,54,2392,Minute Maid Park
415383,2015,2015-08-15,1,N,night,4,3,Regular Season,4,108,Los Angeles Angels,60,56,9,118,Kansas City Royals,70,46,7,Kauffman Stadium
415393,2015,2015-08-15,1,N,night,3,2,Regular Season,5,134,Pittsburgh Pirates,68,46,3,121,New York Mets,63,54,3289,Citi Field
415387,2015,2015-08-15,1,N,night,3,2,Regular Season,1,114,Cleveland Indians,54,61,4,142,Minnesota Twins,58,58,3312,Target Field
415384,2015,2015-08-15,1,N,night,3,2,Regular Season,8,109,Arizona Diamondbacks,57,58,4,144,Atlanta Braves,52,64,16,Turner Field
415385,2015,2015-08-15,1,N,night,3,2,Regular Season,6,112,Chicago Cubs,67,48,3,145,Chicago White Sox,54,60,4,U.S. Cellular Field
415392,2015,2015-08-15,1,N,night,3,2,Regular Season,2,143,Philadelphia Phillies,46,71,4,158,Milwaukee Brewers,50,68,32,Miller Park
415389,2015,2015-08-15,1,N,night,3,2,Regular Season,2,146,Miami Marlins,46,70,6,138,St. Louis Cardinals,75,41,2889,Busch Stadium
415396,2015,2015-08-15,1,N,night,3,2,Regular Season,4,139,Tampa Bay Rays,58,58,12,140,Texas Rangers,58,57,13,Globe Life Park in Arlington
415394,2015,2015-08-15,1,N,night,3,2,Regular Season,7,135,San Diego Padres,56,61,5,115,Colorado Rockies,47,68,19,Coors Field
415386,2015,2015-08-15,1,N,night,4,3,Regular Season,3,113,Cincinnati Reds,51,64,8,119,Los Angeles Dodgers,66,51,22,Dodger Stadium
415397,2015,2015-08-15,1,N,night,4,3,Regular Season,6,120,Washington Nationals,58,58,12,137,San Francisco Giants,63,53,2395,AT&T Park
415405,2015,2015-08-16,1,N,day,3,3,Regular Season,1,147,New York Yankees,64,52,3,141,Toronto Blue Jays,65,54,14,Rogers Centre
415408,2015,2015-08-16,1,N,day,3,3,Regular Season,8,134,Pittsburgh Pirates,69,46,1,121,New York Mets,63,55,3289,Citi Field
415406,2015,2015-08-16,1,N,day,4,3,Regular Season,2,133,Oakland Athletics,51,68,18,110,Baltimore Orioles,60,56,2,Oriole Park at Camden Yards
415410,2015,2015-08-16,1,N,day,3,3,Regular Season,10,136,Seattle Mariners,55,63,8,111,Boston Red Sox,52,65,3,Fenway Park
415399,2015,2015-08-16,1,N,day,3,3,Regular Season,1,109,Arizona Diamondbacks,57,59,2,144,Atlanta Braves,53,64,16,Turner Field
415403,2015,2015-08-16,1,N,day,3,3,Regular Season,5,116,Detroit Tigers,56,61,6,117,Houston Astros,64,54,2392,Minute Maid Park
415402,2015,2015-08-16,1,N,day,3,3,Regular Season,1,114,Cleveland Indians,54,62,4,142,Minnesota Twins,59,58,3312,Target Field
415400,2015,2015-08-16,1,N,day,3,3,Regular Season,1,112,Chicago Cubs,67,49,3,145,Chicago White Sox,55,60,4,U.S. Cellular Field
415407,2015,2015-08-16,1,N,day,3,3,Regular Season,1,143,Philadelphia Phillies,46,72,6,158,Milwaukee Brewers,51,68,32,Miller Park
415404,2015,2015-08-16,1,N,day,3,3,Regular Season,6,146,Miami Marlins,47,70,4,138,St. Louis Cardinals,75,42,2889,Busch Stadium
415411,2015,2015-08-16,1,N,day,3,3,Regular Season,3,139,Tampa Bay Rays,58,59,5,140,Texas Rangers,59,57,13,Globe Life Park in Arlington
415412,2015,2015-08-16,1,N,day,4,4,Regular Season,0,120,Washington Nationals,58,59,5,137,San Francisco Giants,64,53,2395,AT&T Park
415401,2015,2015-08-16,1,N,day,4,4,Regular Season,1,113,Cincinnati Reds,51,65,2,119,Los Angeles Dodgers,67,51,22,Dodger Stadium
415409,2015,2015-08-16,1,N,day,3,3,Regular Season,0,135,San Diego Padres,56,62,5,115,Colorado Rockies,48,68,19,Coors Field
415398,2015,2015-08-16,1,N,night,4,4,Regular Season,3,108,Los Angeles Angels,60,57,4,118,Kansas City Royals,71,46,7,Kauffman Stadium
415419,2015,2015-08-17,1,N,night,4,4,Regular Season,2,133,Oakland Athletics,51,69,4,110,Baltimore Orioles,61,56,2,Oriole Park at Camden Yards
415413,2015,2015-08-17,1,N,night,3,1,Regular Season,4,109,Arizona Diamondbacks,58,59,1,134,Pittsburgh Pirates,69,47,31,PNC Park
415418,2015,2015-08-17,1,N,night,3,1,Regular Season,7,142,Minnesota Twins,59,59,8,147,New York Yankees,65,52,3313,Yankee Stadium
415416,2015,2015-08-17,1,N,night,3,1,Regular Season,8,114,Cleveland Indians,55,62,2,111,Boston Red Sox,52,66,3,Fenway Park
415420,2015,2015-08-17,1,N,night,3,1,Regular Season,3,136,Seattle Mariners,55,64,4,140,Texas Rangers,60,57,13,Globe Life Park in Arlington
415421,2015,2015-08-17,1,N,night,3,1,Regular Season,1,137,San Francisco Giants,64,54,2,138,St. Louis Cardinals,76,42,2889,Busch Stadium
415422,2015,2015-08-17,1,N,night,4,1,Regular Season,9,139,Tampa Bay Rays,59,59,2,117,Houston Astros,64,55,2392,Minute Maid Park
415417,2015,2015-08-17,1,N,night,3,1,Regular Season,6,146,Miami Marlins,48,70,2,158,Milwaukee Brewers,51,69,32,Miller Park
415415,2015,2015-08-17,1,N,night,4,1,Regular Season,1,145,Chicago White Sox,55,61,2,108,Los Angeles Angels,61,57,1,Angel Stadium of Anaheim
415414,2015,2015-08-17,1,N,night,3,1,Regular Season,3,144,Atlanta Braves,53,65,5,135,San Diego Padres,57,62,2680,Petco Park
415432,2015,2015-08-18,1,N,night,2,1,Regular Season,5,121,New York Mets,64,55,3,110,Baltimore Orioles,61,57,2,Oriole Park at Camden Yards
415423,2015,2015-08-18,1,N,night,3,2,Regular Season,8,109,Arizona Diamondbacks,58,60,9,134,Pittsburgh Pirates,70,47,31,PNC Park
415436,2015,2015-08-18,1,N,night,2,1,Regular Season,8,141,Toronto Blue Jays,66,54,5,143,Philadelphia Phillies,46,73,2681,Citizens Bank Park
415431,2015,2015-08-18,1,N,night,3,2,Regular Season,4,142,Minnesota Twins,59,60,8,147,New York Yankees,66,52,3313,Yankee Stadium
415426,2015,2015-08-18,1,N,night,3,2,Regular Season,1,114,Cleveland Indians,55,63,9,111,Boston Red Sox,53,66,3,Fenway Park
415428,2015,2015-08-18,1,N,night,2,1,Regular Season,3,118,Kansas City Royals,72,46,1,113,Cincinnati Reds,51,66,2602,Great American Ball Park
415427,2015,2015-08-18,1,N,night,2,1,Regular Season,10,116,Detroit Tigers,57,61,8,112,Chicago Cubs,67,50,17,Wrigley Field
415433,2015,2015-08-18,1,N,night,3,2,Regular Season,3,136,Seattle Mariners,56,64,2,140,Texas Rangers,60,58,13,Globe Life Park in Arlington
415435,2015,2015-08-18,1,N,night,4,2,Regular Season,2,139,Tampa Bay Rays,59,60,3,117,Houston Astros,65,55,2392,Minute Maid Park
415430,2015,2015-08-18,1,N,night,3,2,Regular Season,9,146,Miami Marlins,49,70,6,158,Milwaukee Brewers,51,70,32,Miller Park
415434,2015,2015-08-18,1,N,night,3,2,Regular Season,2,137,San Francisco Giants,65,54,0,138,St. Louis Cardinals,76,43,2889,Busch Stadium
415437,2015,2015-08-18,1,N,night,3,1,Regular Season,15,120,Washington Nationals,59,59,6,115,Colorado Rockies,48,69,19,Coors Field
415429,2015,2015-08-18,1,N,night,2,1,Regular Season,4,119,Los Angeles Dodgers,67,52,5,133,Oakland Athletics,52,69,10,O.co Coliseum
415425,2015,2015-08-18,1,N,night,4,2,Regular Season,3,145,Chicago White Sox,55,62,5,108,Los Angeles Angels,62,57,1,Angel Stadium of Anaheim
415424,2015,2015-08-18,1,N,night,3,2,Regular Season,0,144,Atlanta Braves,53,66,9,135,San Diego Padres,58,62,2680,Petco Park
415446,2015,2015-08-19,1,N,day,3,3,Regular Season,3,142,Minnesota Twins,59,61,4,147,New York Yankees,67,52,3313,Yankee Stadium
415448,2015,2015-08-19,1,N,day,3,3,Regular Season,2,136,Seattle Mariners,56,65,7,140,Texas Rangers,61,58,13,Globe Life Park in Arlington
415445,2015,2015-08-19,1,N,day,3,3,Regular Season,7,146,Miami Marlins,49,71,8,158,Milwaukee Brewers,52,70,32,Miller Park
415444,2015,2015-08-19,1,N,day,2,2,Regular Season,2,119,Los Angeles Dodgers,67,53,5,133,Oakland Athletics,53,69,10,O.co Coliseum
415439,2015,2015-08-19,1,N,day,3,3,Regular Season,2,144,Atlanta Braves,53,67,3,135,San Diego Padres,59,62,2680,Petco Park
415447,2015,2015-08-19,1,N,night,2,2,Regular Season,4,121,New York Mets,64,56,5,110,Baltimore Orioles,62,57,2,Oriole Park at Camden Yards
415438,2015,2015-08-19,1,N,night,3,3,Regular Season,1,109,Arizona Diamondbacks,58,61,4,134,Pittsburgh Pirates,71,47,31,PNC Park
415451,2015,2015-08-19,1,N,night,2,2,Regular Season,4,141,Toronto Blue Jays,66,55,7,143,Philadelphia Phillies,47,73,2681,Citizens Bank Park
415441,2015,2015-08-19,1,N,night,3,3,Regular Season,4,114,Cleveland Indians,55,64,6,111,Boston Red Sox,54,66,3,Fenway Park
415443,2015,2015-08-19,1,N,night,2,2,Regular Season,4,118,Kansas City Royals,73,46,3,113,Cincinnati Reds,51,67,2602,Great American Ball Park
415449,2015,2015-08-19,1,N,night,3,3,Regular Season,3,137,San Francisco Giants,65,55,4,138,St. Louis Cardinals,77,43,2889,Busch Stadium
415442,2015,2015-08-19,1,N,night,2,2,Regular Season,15,116,Detroit Tigers,58,61,8,112,Chicago Cubs,67,51,17,Wrigley Field
415450,2015,2015-08-19,1,N,night,4,3,Regular Season,2,139,Tampa Bay Rays,59,61,3,117,Houston Astros,66,55,2392,Minute Maid Park
415452,2015,2015-08-19,1,N,night,3,2,Regular Season,4,120,Washington Nationals,60,59,1,115,Colorado Rockies,48,70,19,Coors Field
415440,2015,2015-08-19,1,N,night,4,3,Regular Season,0,145,Chicago White Sox,55,63,1,108,Los Angeles Angels,63,57,1,Angel Stadium of Anaheim
415460,2015,2015-08-20,1,N,night,4,1,Regular Season,0,137,San Francisco Giants,65,56,4,134,Pittsburgh Pirates,72,47,31,PNC Park
415458,2015,2015-08-20,1,N,night,4,1,Regular Season,15,142,Minnesota Twins,60,61,2,110,Baltimore Orioles,62,58,2,Oriole Park at Camden Yards
415456,2015,2015-08-20,1,N,night,4,1,Regular Season,3,114,Cleveland Indians,56,64,2,147,New York Yankees,67,53,3313,Yankee Stadium
415462,2015,2015-08-20,1,N,night,4,1,Regular Season,0,140,Texas Rangers,61,59,4,116,Detroit Tigers,59,61,2394,Comerica Park
415453,2015,2015-08-20,1,N,night,4,1,Regular Season,5,109,Arizona Diamondbacks,59,61,4,113,Cincinnati Reds,51,68,2602,Great American Ball Park
415457,2015,2015-08-20,1,N,night,4,1,Regular Season,1,118,Kansas City Royals,73,47,4,111,Boston Red Sox,55,66,3,Fenway Park
415459,2015,2015-08-20,1,N,night,4,1,Regular Season,7,143,Philadelphia Phillies,47,74,9,146,Miami Marlins,50,71,4169,Marlins Park
415454,2015,2015-08-20,1,N,night,4,1,Regular Season,1,144,Atlanta Braves,53,68,7,112,Chicago Cubs,68,51,17,Wrigley Field
415461,2015,2015-08-20,1,N,night,4,4,Regular Season,1,139,Tampa Bay Rays,60,61,0,117,Houston Astros,66,56,2392,Minute Maid Park
415463,2015,2015-08-20,1,N,night,3,3,Regular Season,2,120,Washington Nationals,60,60,3,115,Colorado Rockies,49,70,19,Coors Field
415455,2015,2015-08-20,1,N,night,4,4,Regular Season,8,145,Chicago White Sox,56,63,2,108,Los Angeles Angels,63,58,1,Angel Stadium of Anaheim
415465,2015,2015-08-21,1,N,day,4,2,Regular Season,3,144,Atlanta Braves,53,69,5,112,Chicago Cubs,69,51,17,Wrigley Field
415474,2015,2015-08-21,1,N,night,4,2,Regular Season,6,137,San Francisco Giants,66,56,4,134,Pittsburgh Pirates,72,48,31,PNC Park
415471,2015,2015-08-21,1,N,night,4,2,Regular Season,4,142,Minnesota Twins,61,61,3,110,Baltimore Orioles,62,59,2,Oriole Park at Camden Yards
415467,2015,2015-08-21,1,N,night,4,2,Regular Season,7,114,Cleveland Indians,57,64,3,147,New York Yankees,67,54,3313,Yankee Stadium
415470,2015,2015-08-21,1,N,night,3,1,Regular Season,10,158,Milwaukee Brewers,53,70,3,120,Washington Nationals,60,61,3309,Nationals Park
415477,2015,2015-08-21,1,N,night,4,2,Regular Season,2,140,Texas Rangers,62,59,0,116,Detroit Tigers,59,62,2394,Comerica Park
415464,2015,2015-08-21,1,N,night,4,2,Regular Season,6,109,Arizona Diamondbacks,60,61,3,113,Cincinnati Reds,51,69,2602,Great American Ball Park
415468,2015,2015-08-21,1,N,night,4,2,Regular Season,2,118,Kansas City Royals,73,48,7,111,Boston Red Sox,56,66,3,Fenway Park
415473,2015,2015-08-21,1,N,night,4,2,Regular Season,7,143,Philadelphia Phillies,48,74,1,146,Miami Marlins,50,72,4169,Marlins Park
415469,2015,2015-08-21,1,N,night,3,1,Regular Season,0,119,Los Angeles Dodgers,67,54,3,117,Houston Astros,67,56,2392,Minute Maid Park
415472,2015,2015-08-21,1,N,night,3,1,Regular Season,14,121,New York Mets,65,56,9,115,Colorado Rockies,49,71,19,Coors Field
